id,title,type,ref,area
1843,Грозів,4,a0f4ec1d-229e-11ec-80fb-b8830365bd04,17
1844,Громада,4,7c8c01b0-098a-11ec-80fb-b8830365bd04,6
1845,Громи,4,059768e2-0b0d-11ec-80fb-b8830365bd04,23
1846,Громівка,4,cb9638bf-1cc0-11e6-971e-005056887b8d,21
1847,Грубна,4,db4d0067-7d62-11e9-898c-005056b24375,24
1848,Грудки (Волинська обл.),4,c47a1d51-c773-11ea-a970-b8830365ade4,3
1849,Грузевиця,4,2a72a3a6-dab6-11e9-b48a-005056b24375,22
1850,Грузьке,4,690b1fec-9e64-11e9-898c-005056b24375,11
1851,Грузьке (Кролевецький р-н),4,23c465b2-509f-11ed-a361-48df37b92096,18
1852,Грузьке (Сумська обл.),4,b37cd7f1-3e3b-11eb-80fb-b8830365bd04,18
1853,Груники,4,ea88e312-7dd4-11eb-80fb-b8830365bd04,7
1855,Грунь,4,c5e2521f-9e67-11e9-898c-005056b24375,18
1854,Грунівка,4,de6dc4b1-4ee0-11ec-80fb-b8830365bd04,18
1856,Грусятичі,4,0ecf6c2c-dcc5-11ec-a361-48df37b92096,13
1857,Грушатичі,4,f0a7e5a3-34f3-11ed-a361-48df37b92096,13
1858,Грушвиця Перша,4,3bdf2b68-bafd-11ea-a970-b8830365ade4,17
1859,Грушине,4,d1bbe7d8-dab2-11e9-b48a-005056b24375,20
1868,Грушка,4,58cd302a-76f2-11e9-898c-005056b24375,9
1869,Грушка (Кіровоградська обл.),4,1a133995-daad-11e9-b48a-005056b24375,11
1870,Грушківка,4,690b2001-9e64-11e9-898c-005056b24375,23
1871,Грушківці,4,3c2d05f0-9e4c-11e9-898c-005056b24375,22
1872,Грушово,4,504abb49-ee07-11e6-95d1-005056887b8d,7
1873,Грушуватка (Дніпропетровська обл.),4,b7192a77-d317-11ea-a970-b8830365ade4,4
1860,Грушів,4,10c2f766-cf42-11e9-b0c5-005056b24375,13
1861,Грушів (Київська обл.),4,e0fcfc80-de43-11ea-80fb-b8830365bd04,10
1862,Грушівка,4,a50f630a-8878-11e9-898c-005056b24375,24
1863,Грушівка (Березнівський р-н),4,d191186f-5f6a-11ec-80fb-b8830365bd04,17
1864,Грушівка (Дніпропетровська обл.),4,f65965fa-cf49-11e9-b0c5-005056b24375,4
1865,Грушівка (Миколаївська обл.),4,d17a2976-a0fc-11ea-a970-b8830365ade4,14
1866,Грушівка (Харківська обл.),4,35b99d7a-d426-11eb-80fb-b8830365bd04,20
1867,Грушівці,4,3704917d-8831-11e9-898c-005056b24375,24
1874,Гряда,4,e0fe6883-76f5-11e9-898c-005056b24375,13
1875,Гряди,4,86faca67-34f2-11ed-a361-48df37b92096,3
1838,Грімне,4,a3f0134d-1b1c-11ea-8c15-0025b502a06e,13
1839,Грінченкове,4,3cf336f9-7d71-11e9-898c-005056b24375,18
1876,Губарівка,4,1b97d6fb-7d6c-11e9-898c-005056b24375,20
1877,Губин,4,13836853-4633-11ec-80fb-b8830365bd04,3
1878,Губин (Київська обл.),4,698a8303-6f91-11ed-a361-48df37b92096,10
1879,Губиниха,2,2df2962d-5051-11e3-b441-0050568002cf,4
1880,Губків,4,be67f2be-cde2-11eb-80fb-b8830365bd04,17
1881,Губник,4,4911a3cb-fef8-11e9-91ff-0025b501a04b,2
1882,Гудзівка,4,fcc2cec3-cdf1-11eb-80fb-b8830365bd04,23
1883,Гудя,4,5cb669db-509c-11ed-a361-48df37b92096,7
1884,Гужівка,4,5db6edad-7dca-11eb-80fb-b8830365bd04,25
1885,Гузіїв,4,5bf78d41-5a1b-11ea-a970-b8830365ade4,9
1886,Гуйва,4,e39b5c7c-8841-11e9-898c-005056b24375,6
1888,Гукливий (Закарпатська обл.),4,824be156-ec53-11ea-80fb-b8830365bd04,7
1887,Гуків,4,b822ffe7-5f63-11ec-80fb-b8830365bd04,22
1889,Гулевичі,4,45a540cc-1a1b-11eb-80fb-b8830365bd04,11
1890,Гульськ (Житомирська обл.),4,1b0d20ac-d318-11ea-a970-b8830365ade4,6
1893,Гуляйполе,1,cfbeaca6-4063-11de-b509-001d92f78698,8
1894,Гуляйполе (Дніпропетровська обл.),4,8d0db255-cf3c-11e9-b0c5-005056b24375,4
1895,Гуляйполе (Черкаська обл.),4,e9581ef5-509d-11ed-a361-48df37b92096,23
1892,Гуляйпільське,4,616a6781-6540-11ea-a970-b8830365ade4,8
1896,Гулянка,4,fcb274c8-cf2a-11e9-b0c5-005056b24375,6
1897,Гулянка (Одеська обл.),4,ba38071b-465a-11ec-80fb-b8830365bd04,15
1891,Гуляївка,4,2de34dfe-3e49-11eb-80fb-b8830365bd04,15
1898,Гуманець,4,a45e5534-125b-11ed-a361-48df37b92096,13
1900,Гуменне,4,7411d153-7dd1-11eb-80fb-b8830365bd04,2
1901,Гуменці,4,6d34e570-cf1f-11e9-b0c5-005056b24375,22
1899,Гуменів,4,7527ced2-96d2-11ea-a970-b8830365ade4,9
1902,Гупалівка,4,9c8ab029-883e-11e9-898c-005056b24375,4
1903,Гур'ївка,4,85c5b902-4c73-11e9-acea-005056b24375,14
1904,Гурбинці,4,538181d4-b7aa-11e9-8c22-005056b24375,25
1905,Гуринівка,4,a85f2994-e5e9-11e9-b48a-005056b24375,20
1906,Гурівка,4,f8567d20-f981-11ea-80fb-b8830365bd04,11
1907,Гурівщина,4,9f95c0b2-64d3-11e9-898c-005056b24375,10
1908,Гусарівка,4,196f4f2f-8868-11e9-898c-005056b24375,20
1909,Гусарівка (Барвінківський р-н),4,0bad73d5-96d3-11ea-a970-b8830365ade4,20
1910,Гусятин,2,06f878f2-4079-11de-b509-001d92f78698,19
1911,Гута,4,21072822-509e-11ed-a361-48df37b92096,22
1913,Гута (Івано-Франківська обл.),4,9aa7d6c8-c77a-11ea-a970-b8830365ade4,9
1912,Гута (Волинська обл.),4,d08ab233-34b6-11eb-80fb-b8830365bd04,3
1914,"Гута (Ріпкинський р-н., Чернігівська обл.)",4,3bb9c125-0fe7-11eb-80fb-b8830365bd04,25
1915,Гута-Боровенська,4,3ddb3795-8969-11ea-a970-b8830365ade4,3
1916,Гута-Камінська,4,5b693ec3-463e-11ed-a361-48df37b92096,3
1917,Гути,4,30f273df-76fa-11e9-898c-005056b24375,20
1918,Гуштин,4,fa2b75cd-3e3e-11eb-80fb-b8830365bd04,19
1919,Гуща,4,58519c04-a0f8-11ea-a970-b8830365ade4,3
1920,Гущинці,4,bd38ff29-b7bf-11e9-8c22-005056b24375,2
1558,Гійче,4,b636130a-1aaf-11ea-8c15-0025b502a06e,13
1559,Гільча Друга (Рівненська обл.),4,603c25ee-c776-11ea-a970-b8830365ade4,17
1560,Гірка Полонка,4,5e30c1ff-9e54-11e9-898c-005056b24375,3
1561,Гірки,4,1e13e8dd-76fc-11e9-898c-005056b24375,25
1562,Гірки (Волинська обл.),4,85fa33f9-29c5-11eb-80fb-b8830365bd04,3
1563,Гірне,4,c364ee8f-8859-11e9-898c-005056b24375,13
1564,Гірник,1,bff51fa5-4bf0-11e5-8d8d-005056887b8d,5
1565,Гірник (Львівська обл.),4,0884ce58-abc9-11e6-b5da-005056887b8d,13
1566,Гірники,4,2ba32803-1a1d-11eb-80fb-b8830365bd04,3
1568,Гірське,1,d147e814-b094-11e2-8f96-d4ae527baec3,12
1569,Гірське (Львівська обл.),4,a6f77fc5-a96a-11e9-b73a-005056b24375,13
1567,Гірсівка,4,79b27fde-b76f-11e9-8c22-005056b24375,8
1570,Гірчична,4,7c7d56ae-4d41-11ec-80fb-b8830365bd04,22
1571,Гішин,4,6af20948-b113-11ed-a361-48df37b92096,3
1925,Давидківці,4,d7d89c5e-0fe1-11eb-80fb-b8830365bd04,19
1921,Давидів,4,c58de034-0730-11e4-acce-0050568002cf,13
1922,Давидівка (Запорізька обл.),4,b8dd63f9-6545-11ea-a970-b8830365ade4,8
1923,Давидівка (Чернівецька обл.),4,fa004c57-cf3d-11e9-b0c5-005056b24375,24
1924,Давидівці,4,73eb44f9-896d-11ea-a970-b8830365ade4,24
1926,Дальник,4,b4792bab-7d6a-11e9-898c-005056b24375,15
1931,Данилова Балка,4,74e6c1e5-b77c-11e9-8c22-005056b24375,11
1932,Данилово,4,5c66e016-882e-11e9-898c-005056b24375,7
1927,Данилівка,4,bde029b4-76f3-11e9-898c-005056b24375,10
1928,Данилівка (Закарпатська обл.),4,fb5c6f5c-1fa0-11ec-80fb-b8830365bd04,7
1929,Данилівка (Луганська обл.),4,6326dd7f-16d8-11ec-80fb-b8830365bd04,12
1930,Данилівці,4,dfa3120b-0ce6-11ea-8c15-0025b502a06e,19
1933,Даничі (Чернігівська обл.),4,e931eb9c-64c8-11ec-80fb-b8830365bd04,25
1934,Даничів,4,e21b7eef-cde3-11eb-80fb-b8830365bd04,17
1935,Данківці,4,c57b5cdf-9e51-11e9-898c-005056b24375,24
1936,Данчиміст,4,4697b126-96cc-11ea-a970-b8830365ade4,17
1937,Дар'ївка,4,10a45721-14cf-11e5-add9-005056887b8d,21
1938,Дарахів,4,a64825c6-b7c0-11e9-8c22-005056b24375,19
1939,Дарівка,4,b7caed6f-f40e-11e9-91ff-0025b501a04b,3
1940,Даченське,4,3f949519-4d35-11ec-80fb-b8830365bd04,5
1941,Дачне,4,06af889f-3531-11e5-add9-005056887b8d,15
1942,Дачне (Волинська обл.),4,36afc7d8-de42-11ea-80fb-b8830365bd04,3
1943,Дачне (Донецька обл.),4,83070135-feea-11e9-91ff-0025b501a04b,5
1944,Дашава,2,a464f84a-9fb3-11e3-9fa0-0050568002cf,13
1946,Дашківка,4,911f3756-6544-11ea-a970-b8830365ade4,16
1947,Дашківці,4,2c2e2dad-fee3-11e9-91ff-0025b501a04b,2
1948,Дашківці (Віньковецький р-н),4,a8587cdf-c771-11ea-a970-b8830365ade4,22
1945,Дашів,2,3fb5e68d-08f0-11e4-acce-0050568002cf,2
1951,Дворічна,2,06f87912-4079-11de-b509-001d92f78698,20
1952,Дворічний Кут,4,82ceb16c-e5f0-11e9-b48a-005056b24375,20
1949,Двірець,4,f59b1874-0c98-11ea-8c15-0025b502a06e,6
1950,Двірці,4,8480a762-c33c-11e9-b0c5-005056b24375,13
1953,Дебальцеве,4,fedabea2-5a18-11ea-a970-b8830365ade4,4
1954,Дебеславці,4,de6b1256-a9b0-11eb-80fb-b8830365bd04,9
1955,Девладове,3,e85b5c38-dae6-11e9-b48a-005056b24375,4
1956,Делева,4,ef619567-76f3-11e9-898c-005056b24375,9
1957,Делень,4,3eee79df-dae3-11e9-b48a-005056b24375,15
1959,Дельжилер,4,cc7d1d2e-8860-11e9-898c-005056b24375,15
1960,Делятин,2,38b29898-d935-11e5-8478-005056887b8d,9
1958,Делієве,4,f6c15a75-77b0-11ec-80fb-b8830365bd04,9
1963,Дем'янка-Лісна,4,2edd5ee9-5f71-11ec-80fb-b8830365bd04,13
1964,Дем'янка-Наддністрянська,4,982ecdc2-5f71-11ec-80fb-b8830365bd04,13
1965,Дем'янці,4,bde0299f-76f3-11e9-898c-005056b24375,10
1961,Дем'янів,4,8c469cfd-9e6a-11e9-898c-005056b24375,9
1962,Дем'янівка,4,fbafb4a5-5a19-11ea-a970-b8830365ade4,5
1966,Демечі,4,f168f162-4651-11ec-80fb-b8830365bd04,7
1967,Демешківці,4,652987f7-a0f5-11ea-a970-b8830365ade4,9
1973,Демидове,4,ccfd3da6-5a1a-11ea-a970-b8830365ade4,15
1968,Демидів,4,d15a2b5c-d5ac-11e3-95eb-0050568046cd,10
1969,Демидів (Жидачівський р-н),4,ddf079fb-3d7c-11ed-a361-48df37b92096,13
1970,Демидівка,2,00065610-4079-11de-b509-001d92f78698,17
1971,Демидівка (Вінницька обл.),4,407d97a0-0c94-11ea-8c15-0025b502a06e,2
1972,Демидівка (Полтавська обл.),4,fb231b47-2e62-11eb-80fb-b8830365bd04,16
1974,Демки,4,294ef3d4-cdec-11eb-80fb-b8830365bd04,23
1975,Демківка,4,1968e784-07de-11eb-80fb-b8830365bd04,2
1976,Демня,4,95e5a6f7-f428-11e9-91ff-0025b501a04b,13
1977,Демурине,2,36b14e18-c76d-11ea-a970-b8830365ade4,4
1978,Дениси,4,9cff6533-b2d8-11e9-8c22-005056b24375,10
1979,Денисів,4,a45ac99e-0fe6-11eb-80fb-b8830365bd04,19
1980,Денихівка,4,ea0537ab-399d-11e9-acea-005056b24375,10
1981,Дениші,4,31a778e5-e67c-11e9-b48a-005056b24375,6
1982,Деньги,4,5758a660-4658-11ec-80fb-b8830365bd04,23
1983,Деражне,4,1c7bc48a-76f8-11e9-898c-005056b24375,17
1984,Деражня,1,a4502be4-577e-11de-b9fc-0021918b679a,22
1985,Дергачі,1,06f8792c-4079-11de-b509-001d92f78698,20
1986,Деребчин,4,a0a0c09f-cf22-11e9-b0c5-005056b24375,2
1987,Дерев'яне,4,5a78ebe1-bdfc-11eb-80fb-b8830365bd04,17
1988,Деревецьке,4,a586b0e3-afdd-11ea-a970-b8830365ade4,8
1989,Деревки,4,c0fdec09-b7b5-11e9-8c22-005056b24375,16
1990,Деревня (Львівська обл.),4,ea0f96b4-ec54-11ea-80fb-b8830365bd04,13
1991,Деревок (Волинська обл.),4,ebd67fb4-ec58-11ea-80fb-b8830365bd04,3
1992,Дережичі,4,b0e51fb4-f428-11e9-91ff-0025b501a04b,13
1993,Дерезувате,4,3f023c1b-b78f-11e9-8c22-005056b24375,4
1994,Деренковець,4,daf97f91-9292-11e9-898c-005056b24375,23
1995,Держів,4,1caff616-f983-11ea-80fb-b8830365bd04,13
1997,Деркачівка,4,29c0ecf0-3608-11ea-b89e-0025b501a04b,18
1998,Дермань Друга,4,98e11c80-735e-11ea-a970-b8830365ade4,17
1999,Дермань Перша,4,be19ce19-3e45-11eb-80fb-b8830365bd04,17
2001,Дерно,4,56eb1974-390d-11e9-acea-005056b24375,3
2000,Дернів,4,780be9de-5f6a-11ec-80fb-b8830365bd04,13
2002,Дерть,4,e5c719f3-16d9-11ec-80fb-b8830365bd04,17
2003,Дерцен,4,099e5f05-9e69-11e9-898c-005056b24375,7
1996,Деріївка,4,853fa65c-c349-11e9-b0c5-005056b24375,11
2004,Десантне,4,c1b54080-964b-11e9-898c-005056b24375,15
2005,Десна (Вінницька обл.),2,cddf656b-6042-11e5-8d8d-005056887b8d,2
2006,Десна (Чернігівська обл.),2,8d7f3b7e-a2d7-11e4-a77a-005056887b8d,25
2007,Дешковиця,4,42afa721-58f0-11ec-80fb-b8830365bd04,7
2008,Джулинка (Бершадський р-н),4,c129b29f-9942-11e3-b441-0050568002cf,2
2009,Джурин (Тернопільська обл.),4,53980aa1-e5e3-11e9-b48a-005056b24375,19
2010,Джурин (Шаргородський р-н.),4,03e3d0df-b992-11e3-9fa0-0050568002cf,2
2012,Джурків (Івано-Франківська обл.),4,76e3c1ed-de3b-11ea-80fb-b8830365bd04,9
2011,Джурів,4,e5dbdea0-9e4f-11e9-898c-005056b24375,9
2013,Дзвеняче,4,5f3a29e3-4d36-11ec-80fb-b8830365bd04,10
2014,Дзвиняч,4,0b2e1fb5-cf46-11e9-b0c5-005056b24375,9
2015,Дзвиняч (Тернопільська обл.),4,3cdb5348-feda-11e9-91ff-0025b501a04b,19
2016,Дзвинячка (Тернопільська обл.),4,fa255fbe-ec54-11ea-80fb-b8830365bd04,19
2017,Дзензелівка,4,e1330b60-a7a1-11e9-b73a-005056b24375,23
2018,Дзигівка,4,69b46f92-bafd-11ea-a970-b8830365ade4,2
2019,Дзюбівщина,4,feff350b-1a47-11ed-a361-48df37b92096,16
2020,Дзюньків,4,54f4847f-7d62-11e9-898c-005056b24375,2
2021,Дибинці,4,f7b9b4d8-e67c-11e9-b48a-005056b24375,10
2022,Дивень,4,1c426e1e-5098-11ed-a361-48df37b92096,17
2023,Дивізія,4,971d3abb-76f7-11e9-898c-005056b24375,15
2024,Дийда,4,4022d64a-884a-11e9-898c-005056b24375,7
2025,Диканька,2,e5dd3d29-3b29-11de-913b-001d92f78698,16
2026,Диківка,4,89aa54ca-cf3a-11e9-b0c5-005056b24375,11
2027,Димер,2,222085df-f1c8-11e1-a58d-d4ae527baec9,10
2028,Димине,4,0f700739-64f4-11ed-a361-48df37b92096,11
2029,Динівці,4,9f311a06-b790-11e9-8c22-005056b24375,24
2030,Дирдин,4,f3ccff89-7d5c-11e9-898c-005056b24375,23
2031,Дитятки,4,50c511b3-fed4-11e9-91ff-0025b501a04b,10
2032,Дихтинець,4,f729edfe-5a96-11e9-a703-005056b24375,24
2044,Дмитрашківка,4,0218db84-b7c0-11e9-8c22-005056b24375,2
2061,Дмитровичі,4,0fcf01f3-960a-11eb-80fb-b8830365bd04,13
2062,Дмитрушки,4,aa355833-76fb-11e9-898c-005056b24375,23
2045,Дмитрів (Львівська обл.),4,205bb9cf-29c1-11eb-80fb-b8830365bd04,13
2046,Дмитрівка,4,d7bb2ce5-76f6-11e9-898c-005056b24375,15
2047,"Дмитрівка (Болградський р-н., Одеська обл.)",4,6122a0c5-b6eb-11eb-80fb-b8830365bd04,15
2048,Дмитрівка (Волноваський р-н.),4,30e09b83-c775-11ea-a970-b8830365ade4,5
2049,Дмитрівка (Дніпропетровська обл.),4,01ff34b9-f170-11e8-ad0d-005056b24375,4
2050,Дмитрівка (Донецька обл.),4,8d157640-feed-11e9-91ff-0025b501a04b,5
2051,Дмитрівка (Запорізька обл.),4,eaa5b3a0-feee-11e9-91ff-0025b501a04b,8
2052,Дмитрівка (Знам'янський р-н Кіровоградська обл.),4,ebc0edab-93ec-11e3-b441-0050568002cf,11
2053,Дмитрівка (Золотоніський р-н),4,1deb848a-6545-11ea-a970-b8830365ade4,23
2054,Дмитрівка (Казанківський р-н),4,fe07c29a-3d77-11ed-a361-48df37b92096,14
2055,Дмитрівка (Києво- Святошинський р-н),4,725cd356-2e98-11e9-acea-005056b24375,10
2056,Дмитрівка (Миколаївська обл.),4,1d088bc4-9e65-11e9-898c-005056b24375,14
2057,Дмитрівка (Одеська обл.),4,23433465-34b8-11eb-80fb-b8830365bd04,15
2058,Дмитрівка (Полтавська обл.),4,4321468d-34f4-11ed-a361-48df37b92096,16
2059,Дмитрівка (Херсонська обл.),4,04f8756b-a957-11e9-b73a-005056b24375,21
2060,Дмитрівка (Чернігівська обл.),2,232e6903-159a-11e5-add9-005056887b8d,25
2063,Дмухівці,4,b8ba2778-3e4d-11eb-80fb-b8830365bd04,19
2064,Дніпрельстан,4,eb54475c-e5e4-11e9-b48a-005056b24375,8
2065,Дніпро,1,db5c88f0-391c-11dd-90d9-001a92567626,4
2066,Дніпровка (Вільнянський р-н.),4,d61bfac8-1aae-11ea-8c15-0025b502a06e,8
2067,Дніпровка (Запорізька обл.),4,ed5ca607-b33f-11e3-9fa0-0050568002cf,8
2068,Дніпровське,2,46213fdf-45ef-11e2-889f-001631fa0467,4
2069,Дніпровське (Херсонська обл.),4,b07122c0-f407-11e9-91ff-0025b501a04b,21
2070,Дніпровське (Чернігівський р-н),4,b16859ff-4625-11ec-80fb-b8830365bd04,25
2071,Дніпрорудне,1,dac09f79-7708-11e1-8934-0026b97ed48a,8
2072,Дніпряни,2,e5598800-1cf5-11e6-971e-005056887b8d,21
2074,Дністрове,4,e5206e09-cde2-11eb-80fb-b8830365bd04,19
2073,Дністрівка (Чернівецька обл.),4,005ac620-d317-11ea-a970-b8830365ade4,24
2075,Добра,4,be9d99da-8744-11eb-80fb-b8830365bd04,23
2076,Добра Криниця,4,1d088bd9-9e65-11e9-898c-005056b24375,14
2077,Добре,4,670d6bf2-76f5-11e9-898c-005056b24375,11
2078,Добре (Волинська обл.),4,d33963ba-c773-11ea-a970-b8830365ade4,3
2079,Добре (Миколаївська обл.),4,511ce83d-fef6-11e9-91ff-0025b501a04b,14
2080,Добринівці,4,62eeba3a-fed8-11e9-91ff-0025b501a04b,24
2085,Добровеличківка,2,f7062328-4078-11de-b509-001d92f78698,11
2087,Добровляни,4,de02f3e5-cf47-11e9-b0c5-005056b24375,9
2088,Доброводи,4,24cd0822-cf18-11e9-b0c5-005056b24375,23
2089,Доброводи (Монастириський р-н),4,80900baa-e592-11eb-80fb-b8830365bd04,19
2090,Доброводи (Тернопільська обл.),4,91e2c824-cf4d-11e9-b0c5-005056b24375,19
2086,Добровілля,4,ba197d7f-3d76-11ed-a361-48df37b92096,4
2091,Доброгостів,4,974ff31d-8857-11e9-898c-005056b24375,13
2092,Добромиль,1,f3184567-e633-11e3-8c4a-0050568002cf,13
2093,Добронадіївка,4,9db8b6c2-8855-11e9-898c-005056b24375,11
2094,Доброолександрівка,4,02f61f7d-c34d-11e9-b0c5-005056b24375,15
2095,Добропілля,1,948a49c9-0416-11de-9570-001d92f78697,5
2096,Добропілля (Валківський р-н),4,3b06a208-40a2-11ed-a361-48df37b92096,20
2097,"Добропілля (Добропільський р-н., Донецька обл.)",4,704bdb86-1776-11eb-80fb-b8830365bd04,5
2098,Добропілля (Запорізька обл.),4,cc653488-f919-11ea-80fb-b8830365bd04,8
2099,Добросин,4,f619be34-e3f3-11e8-ad0d-005056b24375,13
2100,Доброслав,2,000655fa-4079-11de-b509-001d92f78698,15
2101,Добростани,4,323b64a9-4d3f-11ec-80fb-b8830365bd04,13
2102,Добротвір,2,e8da237a-826e-11e3-b441-0050568002cf,13
2103,Добротів,4,1447f68b-e5e7-11e9-b48a-005056b24375,9
2104,Добряни,4,c364eeb9-8859-11e9-898c-005056b24375,13
2105,Добряни (Львівська обл.),4,6dd3e47f-6f93-11ed-a361-48df37b92096,13
